"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","late_aircraft_ct","arr_delay","security_ct"
"1096",1,5,"YX","Republic Airline","DEN","Denver, CO: Denver International",294,31,10.84,3.59,8.32,8.25,2001,0
"1097",1,5,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",305,37,11.87,0.75,16.55,7.82,2968,0
"1098",1,5,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",1341,148,40.27,6.35,35.23,66.15,9743,0
"1099",1,5,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",1716,355,50.01,16.06,195.22,93.49,26540,0.21
"1100",1,6,"9E","Endeavor Air Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2312,479,75.7,29.48,145.3,228.53,51054,0
"1101",1,6,"9E","Endeavor Air Inc.","CLT","Charlotte, NC: Charlotte Douglas International",222,35,15.94,0,11.63,7.43,1837,0
"1102",1,6,"9E","Endeavor Air Inc.","DEN","Denver, CO: Denver International",5,0,0,0,0,0,0,0
"1103",1,6,"9E","Endeavor Air Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",111,10,1.96,1.4,5.1,1.54,438,0
"1104",1,6,"9E","Endeavor Air Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",162,27,6.05,1,13.19,6.77,1605,0
"1105",1,6,"9E","Endeavor Air Inc.","ORD","Chicago, IL: Chicago O'Hare International",166,37,9.42,0.01,20.77,6.8,3725,0
"1106",1,6,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",964,260,73.55,17.68,96.71,71.85,15251,0.21
"1107",1,6,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7812,1309,380.35,78.96,344.27,505.41,78912,0
"1108",1,6,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",934,287,90.3,13.59,95.69,86.06,17400,1.36
"1109",1,6,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12657,2800,668.82,139.86,769.36,1219.53,200339,2.43
"1110",1,6,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",728,212,78.95,13.85,51.39,67.35,11433,0.45
"1111",1,6,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1257,341,115.85,22.84,79.38,120.87,18243,2.05
"1112",1,6,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3463,584,201.71,43.24,145.11,192.22,44309,1.72
"1113",1,6,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5565,1648,304.34,85.41,747.29,510.05,123661,0.91
"1114",1,6,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4739,802,266.39,30.11,183.56,319.91,49877,2.03
"1115",1,6,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1171,406,109.44,20.25,158.79,117.16,23715,0.35
"1116",1,6,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",85,10,0.93,0,5.24,3.83,318,0
"1117",1,6,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",188,40,16.59,0,17.2,6.21,1412,0
"1118",1,6,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",149,14,2.1,0,7.09,4.81,513,0
"1119",1,6,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",60,7,0,0,5,2,186,0
"1120",1,6,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",698,108,47.9,1,25.6,33.5,4499,0
"1121",1,6,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1965,355,106.22,3.29,165.78,78.3,16132,1.41
"1122",1,6,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",324,96,19.29,0,62.56,13.15,4640,1
"1123",1,6,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",181,10,2.21,0,1.71,6.07,235,0
"1124",1,6,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2354,665,164.31,6.92,356.81,132.27,33748,4.68
"1125",1,6,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",288,77,35.11,5.44,18.38,18.07,4755,0
"1126",1,6,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",118,16,4.87,1.66,5.88,3.59,1257,0
"1127",1,6,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",102,28,10.35,0,7.35,9.48,1504,0.82
"1128",1,6,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",55,6,3.51,0,2.44,0.05,131,0
"1129",1,6,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",383,66,28.35,2.89,15.84,18.92,3499,0
"1130",1,6,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",516,88,31.31,6.65,31.08,18.95,5254,0
"1131",1,6,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",245,91,23.29,1.09,52.53,14.09,7417,0
"1132",1,6,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",60,25,9.12,0,5.79,8.09,998,2
"1133",1,6,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",512,135,36.88,3.25,74.53,20.34,7121,0
"1134",1,6,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",21029,4176,1026.09,188.33,1515.76,1443.45,370937,2.36
"1135",1,6,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",501,89,27.79,6.28,23.87,31.06,6219,0
"1136",1,6,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",1043,144,51.82,8.16,54.08,29.94,8621,0
"1137",1,6,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",723,139,55.89,14.99,38.68,29.45,9730,0
"1138",1,6,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",275,65,16.37,7.38,20.03,21.21,4517,0
"1139",1,6,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1154,128,49.07,14.28,36.88,27.77,6093,0
"1140",1,6,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",3272,444,179.36,23.54,122.77,118.33,33905,0
"1141",1,6,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",932,291,47,10.89,174.74,58.37,28454,0
"1142",1,6,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",685,98,40.57,5.44,27.65,24.34,6338,0
"1143",1,6,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1355,277,77.11,15.29,143.18,41.42,18219,0
"1144",1,6,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1204,268,87.3,0,67.74,112.96,24920,0
"1145",1,6,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",312,51,20.02,0,7.95,23.04,3820,0
"1146",1,6,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",949,144,50.78,0,21.9,71.32,17367,0
"1147",1,6,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2972,438,60.02,22.58,207.7,147.7,34562,0
"1148",1,6,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",622,185,27.25,4.3,115.27,38.19,23472,0
"1149",1,6,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",312,106,36,1.36,30.04,38.61,8299,0
"1150",1,6,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",108,40,16.96,0,8.2,14.83,2859,0
"1151",1,6,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1942,641,121.97,4.08,164.67,350.28,52729,0
"1152",1,6,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",59,29,7.74,0,7.52,13.74,2257,0
"1153",1,6,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",60,25,7.31,0,4.08,13.61,1827,0
"1154",1,6,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",530,200,57.07,2.85,24.86,115.22,16752,0
"1155",1,6,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",90,26,11.36,0,4.04,10.61,1749,0
"1156",1,6,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",240,107,27.47,4.16,34.4,40.97,9817,0
"1157",1,6,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",150,63,17.96,0,8.54,36.51,6656,0
"1158",1,6,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",71,38,11.49,1.1,10.63,14.78,2351,0
"1159",1,6,"G4","Allegiant Air","DEN","Denver, CO: Denver International",29,9,1.96,0,4.47,2.58,362,0
"1160",1,6,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",756,200,67.18,3.37,23.57,105.88,17080,0
"1161",1,6,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",216,46,11.56,1.21,6.71,26.51,4114,0
"1162",1,6,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",77,22,18.07,0,0,3.93,935,0
"1163",1,6,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",184,62,58.34,0,0,3.32,2113,0.33
"1164",1,6,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30,11,10.13,0,0,0.87,428,0
"1165",1,6,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",60,26,24.31,0,0,1.69,805,0
"1166",1,6,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",78,30,4.34,1.99,18.21,5.46,2179,0
"1167",1,6,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",324,87,24.01,3.64,22.49,36.86,5501,0
"1168",1,6,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4417,745,164.91,48.01,172.63,358.47,49353,0.98
"1169",1,6,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",62,19,2.68,1.18,12.5,2.63,891,0
"1170",1,6,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5015,1365,245.64,69.71,438.5,610.47,114315,0.68
"1171",1,6,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",737,174,14.48,3.14,143,13.33,12118,0.06
"1172",1,6,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",330,85,5.24,1,68.16,10.6,5207,0
"1173",1,6,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1004,214,23.07,6.53,159.32,25.08,15477,0
"1174",1,6,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",600,110,8.56,5.08,81.15,14.21,7143,1
"1175",1,6,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1230,279,22.82,10.11,210.08,34.48,21639,1.52
"1176",1,6,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",768,110,12.41,1.94,83.16,12.49,6283,0
"1177",1,6,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",870,277,14.53,13.02,226.92,22.18,20994,0.36
"1178",1,6,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30,4,1,0,2.21,0.79,153,0
"1179",1,6,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",104,26,9.22,2.68,9.15,4.95,2313,0
"1180",1,6,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8916,1747,423.01,76.78,357.65,888.97,155821,0.59
"1181",1,6,"OH","PSA Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",193,32,6.73,1.28,11.44,12.55,3335,0
"1182",1,6,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2295,535,78.13,66.75,134.54,255.58,56782,0
"1183",1,6,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",246,57,10.89,4.56,18.83,22.72,4014,0
"1184",1,6,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4530,860,155.91,25.82,295.14,382.13,68949,1
"1185",1,6,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",421,103,22.82,6.6,26.88,46.7,9387,0
"1186",1,6,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",550,117,31.19,3.29,36.65,45.87,7809,0
"1187",1,6,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",175,27,8.8,1.6,6.46,10.13,1796,0
"1188",1,6,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2648,403,88.33,6.3,116.07,191.94,27919,0.35
"1189",1,6,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6437,1918,297.73,73.47,662.92,881.82,200841,2.07
"1190",1,6,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1002,57,16.44,0.4,16.73,23.43,6135,0
"1191",1,6,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2886,749,86.11,13.81,343.39,305.68,58496,0
"1192",1,6,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",441,109,26.99,4.29,45.08,32.64,7514,0
"1193",1,6,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",138,46,10.28,0.05,11,24.67,2926,0
"1194",1,6,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5650,963,208.94,46.02,342.08,365.95,67105,0
"1195",1,6,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",706,194,45.41,10.46,62.12,76.01,14851,0
"1196",1,6,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5372,1091,259.37,51.83,422.16,357.63,71461,0
"1197",1,6,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1160,259,54.91,10.87,70.59,122.62,17984,0
"1198",1,6,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2690,470,113.86,34.17,164.86,156.98,33606,0.12
"1199",1,6,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6913,1939,314.69,66.23,965.11,592.34,160776,0.63
"1200",1,6,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",570,144,44.39,6.85,33.97,58.79,9237,0
"1201",1,6,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",5444,1327,285.77,38.48,545.98,456.77,93132,0
"1202",1,6,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3488,824,214.15,36.91,268.43,300.61,52626,3.89
"1203",1,6,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",253,94,44.41,0,24.03,25.56,4520,0
"1204",1,6,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",6014,1226,335.68,32.91,328.37,526.61,65516,2.43
"1205",1,6,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6294,1059,306.43,11.25,161,575.45,54008,4.86
"1206",1,6,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3565,695,212.49,10.26,146.35,322.41,34903,3.49
"1207",1,6,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5168,884,307.49,13.85,74.64,485.08,46942,2.94
"1208",1,6,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1460,449,121.86,7.03,140.78,179.34,25325,0
"1209",1,6,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",201,47,19,1,19,8,3518,0
"1210",1,6,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",177,29,5,0,13,11,2172,0
"1211",1,6,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3063,593,157.95,37.54,110.35,282.65,43557,4.52
"1212",1,6,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2706,417,93.07,51,135.39,135.54,26001,2
"1213",1,6,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1829,241,61.27,7.82,33.36,138.55,17918,0
"1214",1,6,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",319,51,7.85,5.97,22.08,15.09,3316,0
"1215",1,6,"YX","Republic Airline","CLT","Charlotte, NC: Charlotte Douglas International",790,131,28.07,5.75,34.36,62.15,8411,0.68
"1216",1,6,"YX","Republic Airline","DEN","Denver, CO: Denver International",438,83,18.02,2.56,26.48,35.94,6771,0
"1217",1,6,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",265,49,26.88,0,15.71,6.41,3073,0
"1218",1,6,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",1192,214,53.74,9.02,77.18,73.95,14216,0.12
"1219",1,6,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",1647,401,58.01,11.48,208.48,122.03,33641,1
"1220",1,7,"9E","Endeavor Air Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2466,380,55.88,30.18,136.75,157.18,31302,0.02
"1221",1,7,"9E","Endeavor Air Inc.","CLT","Charlotte, NC: Charlotte Douglas International",193,41,10.59,0,16.81,13.6,3732,0
"1222",1,7,"9E","Endeavor Air Inc.","DEN","Denver, CO: Denver International",4,2,1.52,0,0.19,0.28,147,0
"1223",1,7,"9E","Endeavor Air Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",131,28,11.5,0.85,10.35,5.31,1622,0
"1224",1,7,"9E","Endeavor Air Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",213,37,11.16,3.77,13.93,8.14,1704,0
"1225",1,7,"9E","Endeavor Air Inc.","ORD","Chicago, IL: Chicago O'Hare International",110,26,7.29,0,11.12,7.59,2110,0
"1226",1,7,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1014,317,116.01,14.54,95.68,89.77,20483,1
"1227",1,7,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7918,1557,448.38,79.53,385.53,641.24,106659,2.32
"1228",1,7,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",953,343,105.71,12.1,115.71,109.48,20537,0
"1229",1,7,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",13034,3129,759.39,164.56,893.29,1305.74,225174,6.02
"1230",1,7,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",779,233,92.76,13.99,53.09,72.69,14690,0.47
"1231",1,7,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1294,408,143.67,22.17,116.41,124.71,24765,1.04
"1232",1,7,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3587,748,229.51,51.55,198.64,267.01,50366,1.29
"1233",1,7,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5738,1338,338.36,77.26,443.51,477.48,90530,1.39
"1234",1,7,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4915,1045,309.21,42.21,292.07,401.34,69684,0.18
"1235",1,7,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1186,376,126.3,17.7,100.02,131.83,24564,0.15
"1236",1,7,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",88,4,3,0,1,0,190,0
"1237",1,7,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",186,31,14.17,0.53,11.63,4.67,1222,0
"1238",1,7,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",155,10,3.91,0,4.47,1.62,432,0
"1239",1,7,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",62,12,2.34,0,7.54,2.12,321,0
"1240",1,7,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",731,158,52.74,2.18,70.37,32.72,7313,0
"1241",1,7,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1973,381,137.24,4.91,151.53,87.14,18536,0.18
"1242",1,7,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",350,71,19.86,0.51,36.15,14.49,3795,0
"1243",1,7,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",186,24,3.99,0,19,1.01,774,0
"1244",1,7,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2360,587,174.91,6.25,253.17,152.17,33692,0.5
"1245",1,7,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",302,96,43.31,3.54,26.97,21.78,6381,0.41
"1246",1,7,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",124,25,8.3,2.97,8.72,5,2101,0
"1247",1,7,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",120,36,14.45,3.61,13.74,4.2,2195,0
"1248",1,7,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",58,12,3.28,0.95,4.77,3,638,0
"1249",1,7,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",403,105,35.11,4.9,32.18,32.81,6263,0
"1250",1,7,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",553,121,33.08,4.24,44.62,39.07,8668,0
"1251",1,7,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",275,99,33.87,0.86,43.62,20.26,6996,0.38
"1252",1,7,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",62,22,9.77,2.56,4.13,5.03,1106,0.51
"1253",1,7,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",546,141,38.28,7.7,61.5,32.84,8972,0.68
"1254",1,7,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",21688,3323,727.77,188.68,1174.36,1231.08,262779,1.11
"1255",1,7,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",542,80,28.36,9.59,23.74,18.31,5758,0
"1256",1,7,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",1105,154,48.07,11.25,71.23,23.45,9913,0
"1257",1,7,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",656,158,47.6,13.47,58.65,38.28,10800,0
"1258",1,7,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",303,60,19.84,6.69,15.2,18.26,4175,0
"1259",1,7,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1177,134,36.24,9.62,47.26,40.88,8356,0
"1260",1,7,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",3405,432,168.01,32.12,126.55,102.32,29915,3
"1261",1,7,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",948,184,46.63,5.55,85.46,46.35,12293,0
"1262",1,7,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",666,97,28.29,7.85,24.89,35.6,5685,0.38
"1263",1,7,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1529,228,67.43,11.59,109.22,39.76,13520,0
"1264",1,7,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1107,201,56.41,0,71.13,73.46,15313,0
"1265",1,7,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",315,65,33.16,0,8.78,23.06,8264,0
"1266",1,7,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1189,247,79.81,0,26.06,141.13,25200,0
"1267",1,7,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2823,383,50.43,15.72,170.32,146.53,31006,0
"1268",1,7,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",665,150,27.84,4.25,71.61,46.3,12263,0
"1269",1,7,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",324,123,32.14,4.43,32.81,53.62,8788,0
"1270",1,7,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",110,52,14.03,0.78,14.36,22.83,3522,0
"1271",1,7,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2061,654,141.94,4.61,186.66,320.79,49658,0
"1272",1,7,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",59,19,4.14,0.44,3.85,10.57,1821,0
"1273",1,7,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",62,26,4.78,0,4.51,16.71,2227,0
"1274",1,7,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",550,227,58.59,3.4,32.24,132.77,18557,0
"1275",1,7,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",93,27,9.41,1.43,6.08,10.08,1932,0
"1276",1,7,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",248,102,21.78,2.17,18.07,59.98,7771,0
"1277",1,7,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",155,71,24.76,0.66,11.99,33.59,5887,0
"1278",1,7,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",74,31,8.13,0.19,7.21,15.47,2231,0
"1279",1,7,"G4","Allegiant Air","DEN","Denver, CO: Denver International",31,11,2.54,0,4.6,3.86,547,0
"1280",1,7,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",798,270,54.4,10.61,65.19,139.1,21005,0.71
"1281",1,7,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",239,56,14.01,1.25,10.19,30.29,3567,0.26
"1282",1,7,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",80,13,11.21,0,0,1,491,0.79
"1283",1,7,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",200,53,46.29,0,0.07,6.64,2087,0
"1284",1,7,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31,12,12,0,0,0,290,0
"1285",1,7,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62,9,8.63,0,0.38,0,370,0
